date,year,month,day,totalPrecipMM,totalRainMM
2014-12-24,2014,12,24,8.733333333333334,3.466666666666667
2014-12-25,2014,12,25,0.0,0.0
2014-12-26,2014,12,26,0.0,0.0
2014-12-27,2014,12,27,1.5666666666666664,0.7999999999999999
2014-12-28,2014,12,28,0.06666666666666667,0.0
2014-12-29,2014,12,29,0.06666666666666667,0.0
2014-12-30,2014,12,30,0.0,0.0
2014-12-31,2014,12,31,0.0,0.0
2015-01-01,2015,1,1,0.0,0.0
2015-01-02,2015,1,2,0.0,0.0
2015-01-03,2015,1,3,13.766666666666666,6.2
2015-01-04,2015,1,4,7.366666666666667,1.3333333333333333
2015-01-05,2015,1,5,1.2666666666666666,0.0
2015-01-06,2015,1,6,1.3,0.0
2015-01-07,2015,1,7,6.1000000000000005,0.0
2015-01-08,2015,1,8,2.233333333333333,0.0
2015-01-09,2015,1,9,0.06666666666666667,0.0
2015-01-10,2015,1,10,0.06666666666666667,0.0
2015-01-11,2015,1,11,2.066666666666667,0.0
2015-01-12,2015,1,12,0.9333333333333332,0.0
2015-01-13,2015,1,13,0.06666666666666667,0.0
2015-01-14,2015,1,14,0.0,0.0
2015-01-15,2015,1,15,0.09999999999999999,0.0
2015-01-16,2015,1,16,0.2333333333333333,0.0
2015-01-17,2015,1,17,0.0,0.0
2015-01-18,2015,1,18,3.6666666666666665,0.9333333333333332
2015-01-19,2015,1,19,0.0,0.0
2015-01-20,2015,1,20,0.06666666666666667,0.0
2015-01-21,2015,1,21,0.6333333333333333,0.0
2015-01-22,2015,1,22,0.0,0.0
2015-01-23,2015,1,23,0.0,0.0
2015-01-24,2015,1,24,0.3333333333333333,0.0
2015-01-25,2015,1,25,0.06666666666666667,0.0
2015-01-26,2015,1,26,0.0,0.0
2015-01-27,2015,1,27,0.06666666666666667,0.0
2015-01-28,2015,1,28,0.0,0.0
2015-01-29,2015,1,29,3.366666666666667,0.0
2015-01-30,2015,1,30,0.19999999999999998,0.0
2015-01-31,2015,1,31,0.0,0.0
2015-02-01,2015,2,1,8.966666666666667,0.0
2015-02-02,2015,2,2,1.0,0.0
2015-02-03,2015,2,3,2.5,0.0
2015-02-04,2015,2,4,2.0666666666666664,0.0
2015-02-05,2015,2,5,0.0,0.0
2015-02-06,2015,2,6,0.0,0.0
2015-02-07,2015,2,7,0.0,0.0
2015-02-08,2015,2,8,2.6,0.5
2015-02-09,2015,2,9,0.09999999999999999,0.0
2015-02-10,2015,2,10,0.0,0.0
2015-02-11,2015,2,11,1.2,0.0
2015-02-12,2015,2,12,0.6333333333333334,0.0
2015-02-13,2015,2,13,2.5,0.0
2015-02-14,2015,2,14,1.0666666666666667,0.0
2015-02-15,2015,2,15,0.06666666666666667,0.0
2015-02-16,2015,2,16,0.06666666666666667,0.0
2015-02-17,2015,2,17,0.06666666666666667,0.0
2015-02-18,2015,2,18,0.4666666666666666,0.0
2015-02-19,2015,2,19,0.06666666666666667,0.0
2015-02-20,2015,2,20,0.16666666666666666,0.0
2015-02-21,2015,2,21,1.9666666666666668,0.0
2015-02-22,2015,2,22,0.06666666666666667,0.0
2015-02-23,2015,2,23,0.06666666666666667,0.0
2015-02-24,2015,2,24,1.0,0.0
2015-02-25,2015,2,25,0.13333333333333333,0.0
2015-02-26,2015,2,26,0.06666666666666667,0.0
2015-02-27,2015,2,27,0.06666666666666667,0.0
2015-02-28,2015,2,28,0.0,0.0
2015-03-01,2015,3,1,0.39999999999999997,0.0
2015-03-02,2015,3,2,0.06666666666666667,0.0
2015-03-03,2015,3,3,4.6000000000000005,0.6666666666666666
2015-03-04,2015,3,4,0.06666666666666667,0.0
2015-03-05,2015,3,5,0.13333333333333333,0.0
2015-03-06,2015,3,6,0.0,0.0
2015-03-07,2015,3,7,0.13333333333333333,0.0
2015-03-08,2015,3,8,0.0,0.0
2015-03-09,2015,3,9,0.0,0.0
2015-03-10,2015,3,10,0.0,0.0
2015-03-11,2015,3,11,0.0,0.0
2015-03-12,2015,3,12,0.0,0.0
2015-03-13,2015,3,13,0.0,0.0
2015-03-14,2015,3,14,0.13333333333333333,0.0
2015-03-15,2015,3,15,0.0,0.0
2015-03-16,2015,3,16,0.06666666666666667,0.06666666666666667
2015-03-17,2015,3,17,0.06666666666666667,0.0
2015-03-18,2015,3,18,0.0,0.0
2015-03-19,2015,3,19,0.0,0.0
2015-03-20,2015,3,20,0.9333333333333332,0.9333333333333332
2015-03-21,2015,3,21,1.0,0.13333333333333333
2015-03-22,2015,3,22,0.06666666666666667,0.0
2015-03-23,2015,3,23,0.0,0.0
2015-03-24,2015,3,24,0.0,0.0
2015-03-25,2015,3,25,1.6666666666666667,0.8666666666666667
2015-03-26,2015,3,26,0.7999999999999999,0.3333333333333333
2015-03-27,2015,3,27,0.13333333333333333,0.0
2015-03-28,2015,3,28,0.0,0.0
2015-03-29,2015,3,29,0.6,0.0
2015-03-30,2015,3,30,0.06666666666666667,0.0
2015-03-31,2015,3,31,0.9333333333333332,0.0
2015-04-01,2015,4,1,0.0,0.0
2015-04-02,2015,4,2,3.1333333333333333,1.6666666666666667
2015-04-03,2015,4,3,1.1333333333333335,0.6
2015-04-04,2015,4,4,0.0,0.0
2015-04-05,2015,4,5,1.2666666666666668,0.0
2015-04-06,2015,4,6,0.0,0.0
2015-04-07,2015,4,7,0.4666666666666666,0.4666666666666666
2015-04-08,2015,4,8,2.5,0.9666666666666667
2015-04-09,2015,4,9,10.766666666666666,6.166666666666667
2015-04-10,2015,4,10,0.5333333333333333,0.19999999999999998
2015-04-11,2015,4,11,0.0,0.0
2015-04-12,2015,4,12,0.0,0.0
2015-04-13,2015,4,13,5.5,2.1999999999999997
2015-04-14,2015,4,14,0.0,0.0
2015-04-15,2015,4,15,0.0,0.0
2015-04-16,2015,4,16,0.0,0.0
2015-04-17,2015,4,17,0.0,0.0
2015-04-18,2015,4,18,0.0,0.0
2015-04-19,2015,4,19,3.9333333333333336,0.0
2015-04-20,2015,4,20,2.433333333333333,0.0
2015-04-21,2015,4,21,1.0,0.0
2015-04-22,2015,4,22,1.7333333333333334,0.0
2015-04-23,2015,4,23,0.0,0.0
2015-04-24,2015,4,24,0.0,0.0
2015-04-25,2015,4,25,0.0,0.0
2015-04-26,2015,4,26,0.0,0.0
2015-04-27,2015,4,27,0.06666666666666667,0.0
2015-04-28,2015,4,28,0.0,0.0
2015-04-29,2015,4,29,0.0,0.0
2015-04-30,2015,4,30,0.16666666666666666,0.0
2015-05-01,2015,5,1,0.0,0.0
2015-05-02,2015,5,2,0.0,0.0
2015-05-03,2015,5,3,0.0,0.0
2015-05-04,2015,5,4,0.0,0.0
2015-05-05,2015,5,5,1.35,0.0
2015-05-06,2015,5,6,0.0,0.0
2015-05-07,2015,5,7,0.0,0.0
2015-05-08,2015,5,8,0.0,0.0
2015-05-09,2015,5,9,1.5,0.0
2015-05-10,2015,5,10,0.1,0.0
2015-05-11,2015,5,11,0.25,0.0
2015-05-12,2015,5,12,0.25,0.0
2015-05-13,2015,5,13,0.0,0.0
2015-05-14,2015,5,14,0.0,0.0
2015-05-15,2015,5,15,0.0,0.0
2015-05-16,2015,5,16,0.0,0.0
2015-05-17,2015,5,17,0.1,0.0
2015-05-18,2015,5,18,0.0,0.0
2015-05-19,2015,5,19,0.0,0.0
2015-05-20,2015,5,20,0.0,0.0
2015-05-21,2015,5,21,0.0,0.0
2015-05-22,2015,5,22,0.0,0.0
2015-05-23,2015,5,23,0.0,0.0
2015-05-24,2015,5,24,0.0,0.0
2015-05-25,2015,5,25,0.0,0.0
2015-05-26,2015,5,26,5.75,0.0
2015-05-27,2015,5,27,0.75,0.0
2015-05-28,2015,5,28,0.0,0.0
2015-05-29,2015,5,29,0.0,0.0
2015-05-30,2015,5,30,7.6,0.0
2015-05-31,2015,5,31,12.45,0.0
2015-06-01,2015,6,1,0.0,0.0
2015-06-02,2015,6,2,0.0,0.0
2015-06-03,2015,6,3,0.0,0.0
2015-06-04,2015,6,4,0.0,0.0
2015-06-05,2015,6,5,0.0,0.0
2015-06-06,2015,6,6,0.0,0.0
2015-06-07,2015,6,7,3.5,0.0
2015-06-08,2015,6,8,17.75,0.0
2015-06-09,2015,6,9,0.1,0.0
2015-06-10,2015,6,10,0.0,0.0
2015-06-11,2015,6,11,0.0,0.0
2015-06-12,2015,6,12,0.0,0.0
2015-06-13,2015,6,13,0.0,0.0
2015-06-14,2015,6,14,10.75,0.0
2015-06-15,2015,6,15,0.4,0.0
2015-06-16,2015,6,16,0.0,0.0
2015-06-17,2015,6,17,0.0,0.0
2015-06-18,2015,6,18,0.4,0.0
2015-06-19,2015,6,19,0.0,0.0
2015-06-20,2015,6,20,0.0,0.0
2015-06-21,2015,6,21,0.0,0.0
2015-06-22,2015,6,22,13.15,0.0
2015-06-23,2015,6,23,10.75,0.0
2015-06-24,2015,6,24,0.0,0.0
2015-06-25,2015,6,25,0.0,0.0
2015-06-26,2015,6,26,0.0,0.0
2015-06-27,2015,6,27,19.0,0.0
2015-06-28,2015,6,28,3.4,0.0
2015-06-29,2015,6,29,6.8,0.0
2015-06-30,2015,6,30,0.55,0.0
2015-07-01,2015,7,1,0.0,0.0
2015-07-02,2015,7,2,0.0,0.0
2015-07-03,2015,7,3,0.0,0.0
2015-07-04,2015,7,4,0.0,0.0
2015-07-05,2015,7,5,0.0,0.0
2015-07-06,2015,7,6,0.1,0.0
2015-07-07,2015,7,7,10.5,0.0
2015-07-08,2015,7,8,0.0,0.0
2015-07-09,2015,7,9,0.0,0.0
2015-07-10,2015,7,10,0.0,0.0
2015-07-11,2015,7,11,0.0,0.0
2015-07-12,2015,7,12,0.0,0.0
2015-07-13,2015,7,13,0.0,0.0
2015-07-14,2015,7,14,8.45,0.0
2015-07-15,2015,7,15,0.0,0.0
2015-07-16,2015,7,16,0.0,0.0
2015-07-17,2015,7,17,2.4,0.0
2015-07-18,2015,7,18,0.0,0.0
2015-07-19,2015,7,19,9.45,0.0
2015-07-20,2015,7,20,0.0,0.0
2015-07-21,2015,7,21,0.0,0.0
2015-07-22,2015,7,22,0.0,0.0
2015-07-23,2015,7,23,0.0,0.0
2015-07-24,2015,7,24,0.0,0.0
2015-07-25,2015,7,25,0.0,0.0
2015-07-26,2015,7,26,0.0,0.0
2015-07-27,2015,7,27,0.0,0.0
2015-07-28,2015,7,28,0.0,0.0
2015-07-29,2015,7,29,0.0,0.0
2015-07-30,2015,7,30,0.0,0.0
2015-07-31,2015,7,31,0.0,0.0
2015-08-01,2015,8,1,0.0,0.0
2015-08-02,2015,8,2,0.0,0.0
2015-08-03,2015,8,3,1.45,0.0
2015-08-04,2015,8,4,0.15,0.0
2015-08-05,2015,8,5,0.0,0.0
2015-08-06,2015,8,6,0.0,0.0
2015-08-07,2015,8,7,0.0,0.0
2015-08-08,2015,8,8,0.0,0.0
2015-08-09,2015,8,9,0.0,0.0
2015-08-10,2015,8,10,3.15,0.0
2015-08-11,2015,8,11,0.0,0.0
2015-08-12,2015,8,12,0.0,0.0
2015-08-13,2015,8,13,0.0,0.0
2015-08-14,2015,8,14,2.2,0.0
2015-08-15,2015,8,15,0.0,0.0
2015-08-16,2015,8,16,0.0,0.0
2015-08-17,2015,8,17,0.0,0.0
2015-08-18,2015,8,18,1.05,0.0
2015-08-19,2015,8,19,0.0,0.0
2015-08-20,2015,8,20,7.25,0.0
2015-08-21,2015,8,21,0.0,0.0
2015-08-22,2015,8,22,0.0,0.0
2015-08-23,2015,8,23,1.45,0.0
2015-08-24,2015,8,24,0.0,0.0
2015-08-25,2015,8,25,0.0,0.0
2015-08-26,2015,8,26,0.1,0.0
2015-08-27,2015,8,27,0.5,0.0
2015-08-28,2015,8,28,0.0,0.0
2015-08-29,2015,8,29,0.0,0.0
2015-08-30,2015,8,30,0.0,0.0
2015-08-31,2015,8,31,0.0,0.0
2015-09-01,2015,9,1,0.0,0.0
2015-09-02,2015,9,2,0.0,0.0
2015-09-03,2015,9,3,14.85,0.0
2015-09-04,2015,9,4,2.45,0.0
2015-09-05,2015,9,5,0.0,0.0
2015-09-06,2015,9,6,0.0,0.0
2015-09-07,2015,9,7,0.0,0.0
2015-09-08,2015,9,8,4.55,0.0
2015-09-09,2015,9,9,1.95,0.0
2015-09-10,2015,9,10,0.0,0.0
2015-09-11,2015,9,11,2.25,0.0
2015-09-12,2015,9,12,0.0,0.0
2015-09-13,2015,9,13,0.0,0.0
2015-09-14,2015,9,14,0.0,0.0
2015-09-15,2015,9,15,0.0,0.0
2015-09-16,2015,9,16,0.0,0.0
2015-09-17,2015,9,17,0.0,0.0
2015-09-18,2015,9,18,0.0,0.0
2015-09-19,2015,9,19,3.3,0.0
2015-09-20,2015,9,20,0.0,0.0
2015-09-21,2015,9,21,0.0,0.0
2015-09-22,2015,9,22,0.0,0.0
2015-09-23,2015,9,23,0.0,0.0
2015-09-24,2015,9,24,0.0,0.0
2015-09-25,2015,9,25,0.0,0.0
2015-09-26,2015,9,26,0.0,0.0
2015-09-27,2015,9,27,0.0,0.0
2015-09-28,2015,9,28,0.0,0.0
2015-09-29,2015,9,29,2.15,0.0
2015-09-30,2015,9,30,0.0,0.0
2015-10-01,2015,10,1,0.0,0.0
2015-10-02,2015,10,2,0.0,0.0
2015-10-03,2015,10,3,3.3,0.0
2015-10-04,2015,10,4,0.0,0.0
2015-10-05,2015,10,5,0.0,0.0
2015-10-06,2015,10,6,0.0,0.0
2015-10-07,2015,10,7,0.0,0.0
2015-10-08,2015,10,8,0.7,0.0
2015-10-09,2015,10,9,0.6,0.0
2015-10-10,2015,10,10,0.0,0.0
2015-10-11,2015,10,11,0.0,0.0
2015-10-12,2015,10,12,0.0,0.0
2015-10-13,2015,10,13,0.0,0.0
2015-10-14,2015,10,14,1.0,0.0
2015-10-15,2015,10,15,0.0,0.0
2015-10-16,2015,10,16,2.6,0.0
2015-10-17,2015,10,17,0.0,0.0
2015-10-18,2015,10,18,0.85,0.0
2015-10-19,2015,10,19,0.0,0.0
2015-10-20,2015,10,20,0.3,0.0
2015-10-21,2015,10,21,0.4,0.0
2015-10-22,2015,10,22,0.0,0.0
2015-10-23,2015,10,23,0.0,0.0
2015-10-24,2015,10,24,8.75,0.0
2015-10-25,2015,10,25,0.25,0.0
2015-10-26,2015,10,26,0.0,0.0
2015-10-27,2015,10,27,0.0,0.0
2015-10-28,2015,10,28,16.9,0.0
2015-10-29,2015,10,29,0.0,0.0
2015-10-30,2015,10,30,0.2,0.0
2015-10-31,2015,10,31,2.85,0.0
2015-11-01,2015,11,1,0.6666666666666666,0.0
2015-11-02,2015,11,2,0.06666666666666667,0.0
2015-11-03,2015,11,3,0.0,0.0
2015-11-04,2015,11,4,0.0,0.0
2015-11-05,2015,11,5,2.6666666666666665,2.6666666666666665
2015-11-06,2015,11,6,4.5,1.0
2015-11-07,2015,11,7,0.26666666666666666,0.19999999999999998
2015-11-08,2015,11,8,0.0,0.0
2015-11-09,2015,11,9,0.0,0.0
2015-11-10,2015,11,10,6.7,3.5
2015-11-11,2015,11,11,1.0999999999999999,0.9333333333333332
2015-11-12,2015,11,12,0.9333333333333332,0.16666666666666666
2015-11-13,2015,11,13,2.8666666666666667,1.5999999999999999
2015-11-14,2015,11,14,0.0,0.0
2015-11-15,2015,11,15,0.0,0.0
2015-11-16,2015,11,16,0.0,0.0
2015-11-17,2015,11,17,0.0,0.0
2015-11-18,2015,11,18,2.3333333333333335,1.6333333333333335
2015-11-19,2015,11,19,0.7333333333333334,0.0
2015-11-20,2015,11,20,0.0,0.0
2015-11-21,2015,11,21,6.633333333333333,0.06666666666666667
2015-11-22,2015,11,22,0.9,0.0
2015-11-23,2015,11,23,0.0,0.0
2015-11-24,2015,11,24,0.0,0.0
2015-11-25,2015,11,25,0.0,0.0
2015-11-26,2015,11,26,0.0,0.0
2015-11-27,2015,11,27,7.733333333333334,3.9333333333333336
2015-11-28,2015,11,28,0.0,0.0
2015-11-29,2015,11,29,0.06666666666666667,0.0
2015-11-30,2015,11,30,0.0,0.0
2015-12-01,2015,12,1,1.0,0.39999999999999997
2015-12-02,2015,12,2,0.8000000000000002,0.39999999999999997
2015-12-03,2015,12,3,1.7666666666666666,0.6666666666666666
2015-12-04,2015,12,4,0.0,0.0
2015-12-05,2015,12,5,0.0,0.0
2015-12-06,2015,12,6,0.0,0.0
2015-12-07,2015,12,7,0.06666666666666667,0.0
2015-12-08,2015,12,8,0.0,0.0
2015-12-09,2015,12,9,0.0,0.0
2015-12-10,2015,12,10,0.06666666666666667,0.06666666666666667
2015-12-11,2015,12,11,0.0,0.0
2015-12-12,2015,12,12,0.0,0.0
2015-12-13,2015,12,13,1.1666666666666667,0.9666666666666667
2015-12-14,2015,12,14,4.333333333333333,2.0
2015-12-15,2015,12,15,0.2333333333333333,0.09999999999999999
2015-12-16,2015,12,16,0.8000000000000002,0.5333333333333333
2015-12-17,2015,12,17,0.06666666666666667,0.0
2015-12-18,2015,12,18,0.0,0.0
2015-12-19,2015,12,19,0.0,0.0
2015-12-20,2015,12,20,1.4666666666666668,1.4000000000000001
2015-12-21,2015,12,21,9.466666666666667,4.533333333333333
2015-12-22,2015,12,22,0.8666666666666667,0.3333333333333333
2015-12-23,2015,12,23,0.9666666666666667,0.9666666666666667
2015-12-24,2015,12,24,0.0,0.0
2015-12-25,2015,12,25,0.0,0.0
2015-12-26,2015,12,26,5.8999999999999995,4.0
2015-12-27,2015,12,27,2.5333333333333337,0.06666666666666667
2015-12-28,2015,12,28,11.433333333333332,3.3333333333333335
2015-12-29,2015,12,29,3.0,0.4666666666666666
2015-12-30,2015,12,30,0.06666666666666667,0.06666666666666667
2015-12-31,2015,12,31,0.06666666666666667,0.0
2016-01-01,2016,1,1,0.8666666666666667,0.0
2016-01-02,2016,1,2,0.0,0.0
2016-01-03,2016,1,3,0.7000000000000001,0.0
2016-01-04,2016,1,4,0.13333333333333333,0.0
2016-01-05,2016,1,5,0.0,0.0
2016-01-06,2016,1,6,0.0,0.0
2016-01-07,2016,1,7,0.0,0.0
2016-01-08,2016,1,8,3.266666666666667,2.1333333333333333
2016-01-09,2016,1,9,1.6000000000000003,0.8666666666666667
2016-01-10,2016,1,10,8.866666666666667,3.266666666666667
2016-01-11,2016,1,11,2.433333333333333,0.0
2016-01-12,2016,1,12,2.1666666666666665,0.0
2016-01-13,2016,1,13,1.6333333333333335,0.0
2016-01-14,2016,1,14,5.766666666666667,0.0
2016-01-15,2016,1,15,4.866666666666666,2.733333333333333
2016-01-16,2016,1,16,0.0,0.0
2016-01-17,2016,1,17,0.9,0.0
2016-01-18,2016,1,18,0.13333333333333333,0.0
2016-01-19,2016,1,19,0.06666666666666667,0.0
2016-01-20,2016,1,20,0.3333333333333333,0.0
2016-01-21,2016,1,21,0.0,0.0
2016-01-22,2016,1,22,0.0,0.0
2016-01-23,2016,1,23,0.0,0.0
2016-01-24,2016,1,24,0.0,0.0
2016-01-25,2016,1,25,0.3333333333333333,0.26666666666666666
2016-01-26,2016,1,26,1.9333333333333333,0.0
2016-01-27,2016,1,27,1.0999999999999999,0.0
2016-01-28,2016,1,28,1.3666666666666665,0.0
2016-01-29,2016,1,29,0.43333333333333335,0.0
2016-01-30,2016,1,30,0.13333333333333333,0.13333333333333333
2016-01-31,2016,1,31,2.766666666666667,1.3666666666666665
2016-02-01,2016,2,1,0.06666666666666667,0.0
2016-02-02,2016,2,2,6.2,3.1333333333333333
2016-02-03,2016,2,3,0.26666666666666666,0.0
2016-02-04,2016,2,4,0.5666666666666667,0.0
2016-02-05,2016,2,5,0.06666666666666667,0.0
2016-02-06,2016,2,6,0.0,0.0
2016-02-07,2016,2,7,1.1666666666666667,1.1666666666666667
2016-02-08,2016,2,8,4.333333333333333,0.9333333333333332
2016-02-09,2016,2,9,3.5666666666666664,0.0
2016-02-10,2016,2,10,3.6666666666666665,0.0
2016-02-11,2016,2,11,7.599999999999999,0.0
2016-02-12,2016,2,12,3.233333333333333,0.0
2016-02-13,2016,2,13,5.633333333333333,0.0
2016-02-14,2016,2,14,0.06666666666666667,0.0
2016-02-15,2016,2,15,0.0,0.0
2016-02-16,2016,2,16,0.0,0.0
2016-02-17,2016,2,17,1.1333333333333335,0.0
2016-02-18,2016,2,18,0.06666666666666667,0.0
2016-02-19,2016,2,19,0.16666666666666666,0.16666666666666666
2016-02-20,2016,2,20,0.0,0.0
2016-02-21,2016,2,21,0.0,0.0
2016-02-22,2016,2,22,0.0,0.0
2016-02-23,2016,2,23,0.0,0.0
2016-02-24,2016,2,24,12.633333333333335,6.866666666666667
2016-02-25,2016,2,25,1.3666666666666665,0.0
2016-02-26,2016,2,26,0.06666666666666667,0.0
2016-02-27,2016,2,27,0.0,0.0
2016-02-28,2016,2,28,1.4666666666666668,1.4666666666666668
2016-02-29,2016,2,29,1.2333333333333334,0.06666666666666667
2016-03-01,2016,3,1,6.433333333333333,0.3333333333333333
2016-03-02,2016,3,2,3.4666666666666663,0.0
2016-03-03,2016,3,3,0.06666666666666667,0.0
2016-03-04,2016,3,4,0.0,0.0
2016-03-05,2016,3,5,0.06666666666666667,0.0
2016-03-06,2016,3,6,0.0,0.0
2016-03-07,2016,3,7,0.06666666666666667,0.06666666666666667
2016-03-08,2016,3,8,0.0,0.0
2016-03-09,2016,3,9,0.3333333333333333,0.3333333333333333
2016-03-10,2016,3,10,1.0999999999999999,0.0
2016-03-11,2016,3,11,0.0,0.0
2016-03-12,2016,3,12,0.0,0.0
2016-03-13,2016,3,13,1.0666666666666667,0.7999999999999999
2016-03-14,2016,3,14,4.033333333333334,1.7333333333333334
2016-03-15,2016,3,15,0.8333333333333334,0.39999999999999997
2016-03-16,2016,3,16,4.666666666666667,3.466666666666667
2016-03-17,2016,3,17,0.13333333333333333,0.13333333333333333
2016-03-18,2016,3,18,0.0,0.0
2016-03-19,2016,3,19,0.06666666666666667,0.0
2016-03-20,2016,3,20,0.0,0.0
2016-03-21,2016,3,21,0.16666666666666666,0.0
2016-03-22,2016,3,22,1.2333333333333334,0.8666666666666667
2016-03-23,2016,3,23,7.7,5.2
2016-03-24,2016,3,24,20.266666666666666,8.333333333333334
2016-03-25,2016,3,25,0.06666666666666667,0.0
2016-03-26,2016,3,26,0.0,0.0
2016-03-27,2016,3,27,7.3999999999999995,5.3999999999999995
2016-03-28,2016,3,28,6.7,2.1333333333333333
2016-03-29,2016,3,29,0.06666666666666667,0.0
2016-03-30,2016,3,30,4.133333333333334,4.133333333333334
2016-03-31,2016,3,31,28.633333333333336,12.666666666666666
2016-04-01,2016,4,1,0.3333333333333333,0.0
2016-04-02,2016,4,2,2.066666666666667,0.0
2016-04-03,2016,4,3,2.533333333333333,0.0
2016-04-04,2016,4,4,0.0,0.0
2016-04-05,2016,4,5,0.06666666666666667,0.0
2016-04-06,2016,4,6,9.433333333333332,6.8
2016-04-07,2016,4,7,3.9,0.0
2016-04-08,2016,4,8,0.0,0.0
2016-04-09,2016,4,9,0.06666666666666667,0.0
2016-04-10,2016,4,10,10.733333333333334,4.133333333333334
2016-04-11,2016,4,11,3.1666666666666665,0.39999999999999997
2016-04-12,2016,4,12,0.0,0.0
2016-04-13,2016,4,13,0.0,0.0
2016-04-14,2016,4,14,0.0,0.0
2016-04-15,2016,4,15,0.0,0.0
2016-04-16,2016,4,16,0.0,0.0
2016-04-17,2016,4,17,0.06666666666666667,0.0
2016-04-18,2016,4,18,0.0,0.0
2016-04-19,2016,4,19,0.0,0.0
2016-04-20,2016,4,20,0.0,0.0
2016-04-21,2016,4,21,1.8333333333333333,0.0
2016-04-22,2016,4,22,0.0,0.0
2016-04-23,2016,4,23,0.0,0.0
2016-04-24,2016,4,24,0.0,0.0
2016-04-25,2016,4,25,0.0,0.0
2016-04-26,2016,4,26,0.0,0.0
2016-04-27,2016,4,27,0.0,0.0
2016-04-28,2016,4,28,0.0,0.0
2016-04-29,2016,4,29,0.0,0.0
2016-04-30,2016,4,30,0.6,0.0
2016-05-01,2016,5,1,2.4,0.0
2016-05-02,2016,5,2,4.15,0.0
2016-05-03,2016,5,3,0.0,0.0
2016-05-04,2016,5,4,0.0,0.0
2016-05-05,2016,5,5,0.0,0.0
2016-05-06,2016,5,6,0.0,0.0
2016-05-07,2016,5,7,0.0,0.0
2016-05-08,2016,5,8,0.0,0.0
2016-05-09,2016,5,9,0.0,0.0
2016-05-10,2016,5,10,0.0,0.0
2016-05-11,2016,5,11,0.0,0.0
2016-05-12,2016,5,12,3.1,0.0
2016-05-13,2016,5,13,1.9,0.0
2016-05-14,2016,5,14,3.2,0.0
2016-05-15,2016,5,15,0.0,0.0
2016-05-16,2016,5,16,0.0,0.0
2016-05-17,2016,5,17,0.0,0.0
2016-05-18,2016,5,18,0.0,0.0
2016-05-19,2016,5,19,0.0,0.0
2016-05-20,2016,5,20,0.0,0.0
2016-05-21,2016,5,21,0.0,0.0
2016-05-22,2016,5,22,0.1,0.0
2016-05-23,2016,5,23,0.0,0.0
2016-05-24,2016,5,24,0.0,0.0
2016-05-25,2016,5,25,0.0,0.0
2016-05-26,2016,5,26,0.2,0.0
2016-05-27,2016,5,27,0.0,0.0
2016-05-28,2016,5,28,0.0,0.0
2016-05-29,2016,5,29,0.5,0.0
2016-05-30,2016,5,30,0.0,0.0
2016-05-31,2016,5,31,0.0,0.0
2016-06-01,2016,6,1,0.0,0.0
2016-06-02,2016,6,2,0.1,0.0
2016-06-03,2016,6,3,0.0,0.0
2016-06-04,2016,6,4,4.9,0.0
2016-06-05,2016,6,5,10.8,0.0
2016-06-06,2016,6,6,10.45,0.0
2016-06-07,2016,6,7,0.45,0.0
2016-06-08,2016,6,8,0.15,0.0
2016-06-09,2016,6,9,0.0,0.0
2016-06-10,2016,6,10,0.0,0.0
2016-06-11,2016,6,11,0.0,0.0
2016-06-12,2016,6,12,0.1,0.0
2016-06-13,2016,6,13,0.0,0.0
2016-06-14,2016,6,14,0.0,0.0
2016-06-15,2016,6,15,0.65,0.0
2016-06-16,2016,6,16,3.25,0.0
2016-06-17,2016,6,17,0.0,0.0
2016-06-18,2016,6,18,0.0,0.0
2016-06-19,2016,6,19,0.0,0.0
2016-06-20,2016,6,20,0.0,0.0
2016-06-21,2016,6,21,0.0,0.0
2016-06-22,2016,6,22,0.0,0.0
2016-06-23,2016,6,23,0.0,0.0
2016-06-24,2016,6,24,0.0,0.0
2016-06-25,2016,6,25,0.0,0.0
2016-06-26,2016,6,26,0.0,0.0
2016-06-27,2016,6,27,0.0,0.0
2016-06-28,2016,6,28,0.6,0.0
2016-06-29,2016,6,29,0.1,0.0
2016-06-30,2016,6,30,0.0,0.0
2016-07-01,2016,7,1,2.65,0.0
2016-07-02,2016,7,2,0.0,0.0
2016-07-03,2016,7,3,0.0,0.0
2016-07-04,2016,7,4,0.0,0.0
2016-07-05,2016,7,5,0.0,0.0
2016-07-06,2016,7,6,0.0,0.0
2016-07-07,2016,7,7,0.0,0.0
2016-07-08,2016,7,8,9.05,0.0
2016-07-09,2016,7,9,0.1,0.0
2016-07-10,2016,7,10,0.0,0.0
2016-07-11,2016,7,11,0.0,0.0
2016-07-12,2016,7,12,0.0,0.0
2016-07-13,2016,7,13,11.8,0.0
2016-07-14,2016,7,14,1.8,0.0
2016-07-15,2016,7,15,0.0,0.0
2016-07-16,2016,7,16,0.0,0.0
2016-07-17,2016,7,17,0.0,0.0
2016-07-18,2016,7,18,0.0,0.0
2016-07-19,2016,7,19,0.0,0.0
2016-07-20,2016,7,20,0.0,0.0
2016-07-21,2016,7,21,0.0,0.0
2016-07-22,2016,7,22,3.5,0.0
2016-07-23,2016,7,23,0.0,0.0
2016-07-24,2016,7,24,0.0,0.0
2016-07-25,2016,7,25,1.4,0.0
2016-07-26,2016,7,26,0.0,0.0
2016-07-27,2016,7,27,0.0,0.0
2016-07-28,2016,7,28,0.0,0.0
